user_age,user_gender,like_to_click_ratio,bookmark_to_click_ratio,watch_time_last_7d,total_spent_amount,days_since_last_purchase,series_content_type,series_rating,days_since_last_update,series_wt_7d,series_wt_24h,series_like_ratio,series_like_ratio_7d,series_book_ratio,series_book_ratio_7d,series_share_ratio,series_share_ratio_7d,series_comment_ratio,series_comment_ratio_7d,log_series_clicks,log_series_clicks_7d,match_genre_wt_score,match_tag_click_7d_score,is_language_match,is_age_appropriate,label
31,MALE,0.2650913557976671,0.1617108169110127,442.11342426778276,199000,-1,MOVIE,3.6,130,397865.58408145106,14705.627831194259,0.2222048107811643,0.21597873815370486,0.06197602444566325,0.06244083382533219,0.011321789547911933,0.010620394068006347,0.04035101465172765,0.0410066606102084,4.406999778376446,3.40705081480425,0.01,0.03,1,1,0
38,UNKNOWN,0.13218728223198573,0.1754486570960524,640.3974332991651,199000,34,MOVIE,3.9,22,63442.66663340042,15531.540576270352,0.06218547807332854,0.06265540534165497,0.08566978193146417,0.08809133826627163,0.011382698298586149,0.012288226720970203,0.014977234603402828,0.016068269055685775,3.9215304135012423,2.921686475483602,0.01,0.02,1,1,0
44,UNKNOWN,0.19873761307467558,0.17764166675636367,420.47432795989124,99000,11,MOVIE,4.6,68,139074.6169840291,35123.36472543836,0.05531030901064658,0.058162636460975574,0.08742318012637411,0.08099145888893712,0.008742318012637411,0.007966014987309188,0.008958712022851208,0.00849541697629117,4.363743564344569,3.3637999454791094,0.02,0.03,0,1,1
15,MALE,0.1836268758516671,0.08190684976907854,261.95135867979025,0,-1,MOVIE,3.2,115,395376.3442977645,87140.21324212651,0.10979314717459647,0.10068807191208004,0.031807254378781076,0.03239033623183666,0.01751512429662114,0.01650181530894394,0.041212057168520326,0.0431039978534028,4.578111777789627,3.5781806096277777,0.01,0.01,0,1,0
25,MALE,0.209339432443429,0.17146210358665837,932.2678972411928,0,-1,COMIC,4.8,163,628375.2092997208,110371.25412083941,0.14200533500706103,0.1423533882722682,0.021601548198127516,0.0231647684956501,0.02677964328678278,0.0291224863757243,0.04435378419373398,0.04835183944781083,4.582506526382291,3.5825178836040625,0.02,0.03,1,1,1
15,MALE,0.14910060640096057,0.1606282684312931,121.02601528390396,0,4,MOVIE,4.1,106,667016.6364641469,43451.137474566356,0.09285834880972481,0.09413909024527017,0.1123304631661883,0.12191904966637321,0.0072879734368844614,0.007118435845969965,0.0426867015588947,0.0439398034463635,4.550705203418862,3.550717423469283,0.02,0.02,1,1,0
38,UNKNOWN,0.13218728223198573,0.1754486570960524,640.3974332991651,199000,34,COMIC,4.7,117,100730.12109525788,11634.844221101197,0.20237230694747035,0.20484141435555128,0.07516339869281045,0.07586498002008407,0.009198741224885015,0.009160093616683766,0.015371580731057856,0.014432559161100452,3.917137752756444,2.9175055095525466,0.01,0.02,0,1,0
29,MALE,0.23636285856682365,0.15592611505196058,319.92501853164475,199000,12,MOVIE,3.9,144,386317.85562380234,68842.79369554014,0.12726050420168067,0.11605190399124762,0.13966386554621849,0.1303834222778648,0.016403361344537817,0.0174860688226056,0.023361344537815125,0.021386424245355997,4.473501567953073,3.473632926873841,0.81,0.02,0,1,0
36,UNKNOWN,0.06525769088318449,0.058637224158062204,263.90965801894004,499000,-1,MOVIE,4.1,30,419535.1856203364,77976.55642869779,0.1782429261187387,0.1719348714777978,0.0521673455075122,0.049994080102188684,0.009144121058452243,0.008928975904368551,0.028214603619885092,0.025393852625695785,4.569069445598222,3.5691397254724593,0.01,0.02,1,1,0
33,FEMALE,0.2914435333439935,0.15619231921031543,793.3491987351584,0,38,MOVIE,3.2,90,108865.58768424063,5919.420449521292,0.11069616010724888,0.10487457301195179,0.03332375754093651,0.030997591809209784,0.01982189026141913,0.017886330658883988,0.006415780905869961,0.006431287468996163,4.018866863150907,3.019116290447073,0.02,0.02,1,1,0
33,MALE,0.2271208557608601,0.15413995993130045,791.7080801808532,499000,-1,MOVIE,4,2,378658.00077939377,56126.12059328765,0.21484649049543983,0.23092175451861374,0.08966692279424048,0.09669337480319441,0.012294123542578425,0.01264468197274372,0.036214211739551666,0.033238541009939976,4.476164754322825,3.4762517960070336,0.01,0.01,0,1,0
33,FEMALE,0.2965631856128764,0.1889799921061211,985.4284138127865,0,-1,MOVIE,4.3,141,342536.3126329558,45232.844316302006,0.1808160476959384,0.18855398385377753,0.1289280834678922,0.12078925890641018,0.021394857781642032,0.022920029967891515,0.009874549745373246,0.009646598435310095,4.50792330349193,3.5079907248196913,0.01,0.02,0,1,0
29,MALE,0.23636285856682365,0.15592611505196058,319.92501853164475,199000,12,MOVIE,4.6,180,526623.58645108,118626.1155947975,0.0827365571551618,0.08446938181812072,0.10419589024240188,0.11452869815953715,0.0036175710594315244,0.003319056965807677,0.01779254337393872,0.017637548620870712,4.608910951652234,3.6089536992758626,0.01,0.03,0,1,0
23,FEMALE,0.2823891710462881,0.13386121955948602,1055.5878953890515,0,49,MOVIE,4.4,5,94501.19162565778,37015.47022196146,0.2481911594819724,0.2439126708816104,0.10621997932753693,0.10032871403818192,0.009363409740378184,0.009225792129854516,0.009120204292576154,0.00991412415228901,4.216113097315182,3.216165902285993,0.01,0.03,1,1,1
17,MALE,0.06765106458499691,0.1768025796133783,462.91965152384665,99000,9,COMIC,4.1,1,106052.98336701133,15682.707417092715,0.18604651162790697,0.1947701920576228,0.10537790697674419,0.11173084843600352,0.009811046511627907,0.009952215598956343,0.042877906976744186,0.04694722794503592,3.7407573233077707,2.741151598851785,0.01,0.03,1,0,0
37,UNKNOWN,0.22522980764020495,0.04287926880021677,613.2628548449269,199000,46,COMIC,4.3,57,22023.798682149187,10339.423437029041,0.13286908077994428,0.12697573859371764,0.02395543175487465,0.022300406065716094,0.0233983286908078,0.02394282657635847,0.039832869080779945,0.03797299814081431,3.555215405126073,2.5563025007672873,0.01,0.8200000000000001,0,1,0
32,MALE,0.17316540804769653,0.07230908836766298,1059.6719555649634,99000,29,MOVIE,3.9,22,63442.66663340042,15531.540576270352,0.06218547807332854,0.06265540534165497,0.08566978193146417,0.08809133826627163,0.011382698298586149,0.012288226720970203,0.014977234603402828,0.016068269055685775,3.9215304135012423,2.921686475483602,0.01,0.02,0,1,0
24,FEMALE,0.2117548508262609,0.1381730253918838,448.8137352029635,499000,-1,COMIC,4.6,139,195887.7075931255,65204.100098801966,0.21617509767988657,0.21282435344569198,0.06555789910445697,0.05911460024421422,0.024549635213166904,0.02305957743424797,0.02589813630234086,0.027573512825929753,4.46122832178055,3.461348433647983,0.02,0.03,0,1,1
34,FEMALE,0.23604861350986472,0.06432826511315987,628.5986802758853,0,-1,MOVIE,4.8,32,679073.650506259,103034.23055844537,0.1449119911991199,0.15250727112706466,0.05211771177117712,0.056059380607914676,0.026925192519251927,0.027495521989516214,0.020957095709570956,0.01947569511301485,4.560635818678364,3.560743301054712,0.01,0.01,1,1,0
33,UNKNOWN,0.21530648117247825,0.19203870021058575,843.5660022496027,199000,31,MOVIE,4.3,141,342536.3126329558,45232.844316302006,0.1808160476959384,0.18855398385377753,0.1289280834678922,0.12078925890641018,0.021394857781642032,0.022920029967891515,0.009874549745373246,0.009646598435310095,4.50792330349193,3.5079907248196913,0.01,0.02,1,1,0
18,MALE,0.29085718985656783,0.03633256843896117,443.48321998706706,0,-1,COMIC,3.9,74,6530.056401710666,1040.3803280659704,0.13535911602209943,0.14467111208254832,0.11878453038674033,0.11707311235529609,0.022099447513812154,0.02062646421828291,0.03038674033149171,0.030282992318719643,2.5599066250361124,1.568201724066995,0.01,0.02,1,1,0
42,MALE,0.20629200360932937,0.18849782054010808,193.21624623554263,0,-1,MOVIE,3.9,32,318789.49156980816,126661.07171686403,0.17586897772807752,0.19251095562209752,0.13118535085266983,0.12223976254273289,0.001141552511415525,0.0012245340696428516,0.010273972602739725,0.010027133252984863,4.632710303832954,3.6327608884794387,0.01,0.02,1,1,0
32,MALE,0.17316540804769653,0.07230908836766298,1059.6719555649634,99000,29,MOVIE,4.5,23,116174.63346004287,7471.00480918801,0.10999408633944412,0.11296845233508365,0.046481371969248966,0.04799696458019739,0.005795387344766411,0.00569081333109375,0.0254287403903016,0.023826550271741947,3.92716497429937,2.9273703630390235,0.01,0.02,1,1,0
12,MALE,0.25170501403103684,0.10791802424898568,176.14943182865102,0,-1,MOVIE,3.6,156,61625.22020695923,12614.951772289078,0.07084785133565621,0.0709102075609962,0.024622531939605112,0.024081805256546504,0.02229965156794425,0.023969767018908794,0.0329849012775842,0.031612356599167536,3.6340740254874686,2.6344772701607315,0.01,0.03,0,1,0
18,MALE,0.22964395080800926,0.059735834532497714,1048.5061094204489,499000,46,COMIC,3.1,23,37880.356413811576,8435.466334193461,0.22927002126151666,0.2178732194608212,0.10630758327427356,0.10248313038914007,0.020907158043940468,0.022239350953460975,0.03543586109142452,0.03778029867216769,3.450710878146919,2.45178643552429,0.01,0.01,0,1,0
29,UNKNOWN,0.16351460174315546,0.06199957805674586,773.1032895924254,0,-1,COMIC,4.7,36,262797.47738035006,120844.66397700217,0.21076335703344687,0.21413027747859048,0.08054228298392813,0.08058319649145705,0.009350494958962986,0.009311344660564245,0.010607896481561921,0.009624447606016547,4.640898636248632,3.640978057358332,0.01,0.02,0,1,0
29,UNKNOWN,0.16351460174315546,0.06199957805674586,773.1032895924254,0,-1,COMIC,4.3,49,357252.19002605084,61205.615157306675,0.15860154886073682,0.1641656946240964,0.12104391423071757,0.11491648628749418,0.025202560544339496,0.02483522654829841,0.013160839786919737,0.01205370959365128,4.349083168779591,3.34908316877959,0.01,0.03,0,1,0
13,FEMALE,0.1934159004050533,0.041490472075247656,75.27182862037223,0,-1,MOVIE,4.9,80,343584.80861053086,108847.71440419073,0.1629737609329446,0.15348773245615663,0.04529552080572489,0.04518896732396241,0.007606679035250464,0.007537261195298009,0.013543599257884972,0.014885634108854746,4.576698315636371,3.5768018958289125,0.02,0.03,0,0,0
40,UNKNOWN,0.10249796259644912,0.050954047978675025,907.3311221252497,0,-1,MOVIE,4.1,180,175644.78192096783,22974.576905775408,0.12098642833498842,0.12337375239623091,0.021847070506454815,0.02242759674684848,0.0242469380999669,0.023916097367916337,0.008854683879510095,0.008605943966753939,4.0822466547436695,3.0824263008607717,0.02,0.01,1,1,0
35,FEMALE,0.17739323865542556,0.045778835509112256,1033.7596870310736,99000,24,COMIC,4.9,159,160479.57448021777,5963.235600549874,0.1503308889286353,0.1542561868436887,0.11116079413342872,0.12224605650148146,0.021194777320693973,0.019275469322165787,0.04632445000894295,0.043043559137757856,4.048558324898481,3.04883008652835,0.01,0.8200000000000001,0,1,1
22,UNKNOWN,0.27697157294752156,0.15075566143553323,944.07434340849,0,38,MOVIE,3.6,32,259186.28048453075,14257.954949553561,0.22020515091137186,0.23118154471871813,0.04398199394878607,0.04757780209291711,0.013504538410449414,0.013799236535095148,0.009372002066268172,0.008843373293043218,4.132003392986632,3.1322596895310446,0.02,0.02,1,1,0
43,FEMALE,0.09039235921123374,0.07554378291166895,630.7516433480448,499000,-1,COMIC,3.3,79,147286.69025666377,10016.552542479601,0.24941512867169222,0.25155128572531316,0.14543800363919937,0.15698688679378242,0.004548999220171562,0.0042554441011019425,0.03418247985443203,0.03497837895250958,3.8862086241674976,2.886490725172482,0.02,0.02,1,1,0
18,UNKNOWN,0.14632724780172723,0.13957241104172396,1194.618174096207,0,-1,MOVIE,3.4,34,834634.5815822559,118985.81229624001,0.08731469808285876,0.08673844784322642,0.1253966873886015,0.11476334679486919,0.013280876407425118,0.01278087176949168,0.012998304568969265,0.012880851289441015,4.662823914944352,3.6628522332647964,0.01,0.03,1,1,0
26,UNKNOWN,0.20632263246557397,0.05882082465640456,1158.5903550171531,499000,38,COMIC,4.8,163,628375.2092997208,110371.25412083941,0.14200533500706103,0.1423533882722682,0.021601548198127516,0.0231647684956501,0.02677964328678278,0.0291224863757243,0.04435378419373398,0.04835183944781083,4.582506526382291,3.5825178836040625,0.02,0.8200000000000001,0,1,1
24,MALE,0.1659152240462552,0.06514626497809875,643.5971691552163,0,-1,COMIC,4.6,126,104570.85707129743,8362.623794470248,0.09608021877848678,0.10208564532844137,0.1487693710118505,0.1548002100437147,0.0043755697356426615,0.004068667088131044,0.02479489516864175,0.022673672643314505,3.739255803268511,2.739572344450092,0.01,0.03,0,1,1
42,UNKNOWN,0.0672627434123687,0.038402294426556405,543.2831628101474,199000,-1,MOVIE,4.8,24,572482.114076405,22220.330278083955,0.07497128537120183,0.08080646810285588,0.13400160105809056,0.12373110656182618,0.012251574953882566,0.012366308887653556,0.014479134036406669,0.013495783486314805,4.458365857761262,3.4584867637982066,0.02,0.03,1,1,1
16,MALE,0.24042488535119438,0.07426146654482547,111.74182755188588,0,15,MOVIE,4.9,165,381052.5005143379,51873.95577113879,0.08209210751583633,0.0836170509772042,0.0342407122068139,0.034024215448617785,0.010999828796438967,0.011218791211069319,0.04262968669748331,0.04591928586673745,4.368565785360332,3.368658712392227,0.02,0.01,0,1,0
33,UNKNOWN,0.21530648117247825,0.19203870021058575,843.5660022496027,199000,31,COMIC,3.4,107,417041.6377594231,68157.48288782626,0.22244874408585605,0.21744641834247064,0.035850290418125166,0.0393466612384292,0.015963380390045006,0.01705970978495528,0.029657268146324575,0.031003273111996087,4.414939939418018,3.4149733479708178,0.01,0.81,1,1,1
37,MALE,0.2622568049152593,0.115155467633457,445.13437949163426,199000,7,MOVIE,3.4,10,21987.7381260732,3510.380152813995,0.08085262771040058,0.07917994106032769,0.09298052186696068,0.10121127721753348,0.013230429988974642,0.013141863524926727,0.012127894156560088,0.01117011745355611,3.434888120867316,2.436162647040756,0.02,0.02,1,1,0
24,MALE,0.187244342963998,0.15771890583243017,1130.3067905327496,0,-1,COMIC,3.4,124,813832.8282423778,28876.841365498865,0.09879791335903833,0.09020505276217201,0.1298933998639147,0.12103681464420626,0.022091177137672943,0.020521828505237438,0.02479020185983216,0.02576124949750481,4.6443499488956554,3.6444385894678386,0.02,0.02,0,1,0
39,FEMALE,0.1613346974688427,0.072819766964632,580.4407407564509,99000,-1,COMIC,4,147,89189.73862504498,41171.984669862235,0.12633869766909112,0.11890788940129099,0.13790733634957905,0.1446055328046036,0.016665712158524713,0.016166202641842414,0.013114941870454155,0.013600296552547462,4.242093983883883,3.2422929049829308,0.01,0.02,1,1,0
40,UNKNOWN,0.10249796259644912,0.050954047978675025,907.3311221252497,0,-1,COMIC,3.9,121,291635.6467189349,18237.830436703414,0.06966632311259985,0.06905578844250508,0.04972945117237825,0.050374863010328494,0.02434939448595723,0.024059477657055715,0.026314094305591344,0.0274086136792591,4.4920476173475254,3.492061604512599,0.02,0.01,1,1,0
29,MALE,0.2211177488217273,0.05510115070410798,941.8933529811325,0,-1,MOVIE,4.1,65,170753.930628596,70775.44936858081,0.17770442610652662,0.16633721138616375,0.03351837959489872,0.03319515541869742,0.008492123030757689,0.008975491645406779,0.009392348087021756,0.00883151273323868,4.52278318998285,3.52283531366053,0.02,0.01,1,1,0
31,MALE,0.2650913557976671,0.1617108169110127,442.11342426778276,199000,-1,COMIC,4.7,36,262797.47738035006,120844.66397700217,0.21076335703344687,0.21413027747859048,0.08054228298392813,0.08058319649145705,0.009350494958962986,0.009311344660564245,0.010607896481561921,0.009624447606016547,4.640898636248632,3.640978057358332,0.01,0.02,0,1,0
45,UNKNOWN,0.10527718173533142,0.030971053691390527,356.25938784539875,0,24,COMIC,3.9,121,291635.6467189349,18237.830436703414,0.06966632311259985,0.06905578844250508,0.04972945117237825,0.050374863010328494,0.02434939448595723,0.024059477657055715,0.026314094305591344,0.0274086136792591,4.4920476173475254,3.492061604512599,0.02,0.01,1,1,0
44,MALE,0.28154021481167807,0.07207840047121136,1014.9407393099644,0,-1,MOVIE,4.5,23,116174.63346004287,7471.00480918801,0.10999408633944412,0.11296845233508365,0.046481371969248966,0.04799696458019739,0.005795387344766411,0.00569081333109375,0.0254287403903016,0.023826550271741947,3.92716497429937,2.9273703630390235,0.01,0.02,0,1,0
16,MALE,0.24042488535119438,0.07426146654482547,111.74182755188588,0,15,MOVIE,4.2,172,270781.415577879,26798.30029758622,0.17651564893849858,0.16382024131142045,0.14055592033267675,0.13342656820574922,0.02630772597942657,0.02628660959035053,0.03639746115123659,0.036276828964364446,4.659830663193139,3.6599162000698504,0.02,0.03,0,0,0
16,MALE,0.24042488535119438,0.07426146654482547,111.74182755188588,0,15,MOVIE,3.7,24,800852.9229523935,120063.02514668218,0.16581232346479757,0.16557076348837393,0.11024165707710011,0.11906575130807735,0.025755832200020923,0.026233543453301415,0.011214562192697982,0.012260441717707776,4.679391552456953,3.6794278966121188,0.02,0.01,0,0,0
37,MALE,0.2622568049152593,0.115155467633457,445.13437949163426,199000,7,MOVIE,4.1,106,667016.6364641469,43451.137474566356,0.09285834880972481,0.09413909024527017,0.1123304631661883,0.12191904966637321,0.0072879734368844614,0.007118435845969965,0.0426867015588947,0.0439398034463635,4.550705203418862,3.550717423469283,0.81,0.02,0,1,1
45,MALE,0.07634178171760787,0.047267449186802674,542.0432237310865,99000,-1,COMIC,3.1,59,255938.39749151526,41227.99894563791,0.211037527593819,0.19967326895875945,0.036488767692507466,0.03463454280739101,0.019477989871445268,0.017752755568371237,0.02895727827554863,0.031213024062058697,4.585528406492027,3.585573518622731,0.02,0.01,1,1,0
15,MALE,0.1836268758516671,0.08190684976907854,261.95135867979025,0,-1,COMIC,4.8,52,125332.79828875497,14313.433606440949,0.18800054296185692,0.1807214709755275,0.0925749966064884,0.10132094937626115,0.010994977602823402,0.010527861223771058,0.04099362019818108,0.04046335165845305,3.8673496171887924,2.8674674878590514,0.01,0.02,0,0,0
28,MALE,0.0923840208449493,0.09836809462665608,831.2913978618012,99000,-1,COMIC,4.8,163,628375.2092997208,110371.25412083941,0.14200533500706103,0.1423533882722682,0.021601548198127516,0.0231647684956501,0.02677964328678278,0.0291224863757243,0.04435378419373398,0.04835183944781083,4.582506526382291,3.5825178836040625,0.02,0.03,1,1,0
24,MALE,0.187244342963998,0.15771890583243017,1130.3067905327496,0,-1,MOVIE,3.2,28,33718.60110897313,1733.6240015833796,0.21057884231536927,0.19020848036916713,0.06636726546906188,0.07230332956994483,0.026447105788423155,0.025507451773750228,0.020958083832335328,0.020001433893991397,3.302114376956201,2.303196057420489,0.02,0.02,0,1,0
40,UNKNOWN,0.10249796259644912,0.050954047978675025,907.3311221252497,0,-1,MOVIE,3.9,144,386317.85562380234,68842.79369554014,0.12726050420168067,0.11605190399124762,0.13966386554621849,0.1303834222778648,0.016403361344537817,0.0174860688226056,0.023361344537815125,0.021386424245355997,4.473501567953073,3.473632926873841,0.02,0.02,0,1,0
36,MALE,0.27822106634304816,0.10729986146545203,631.2799949125836,499000,37,MOVIE,3.4,130,22474.985968639205,4850.393497126938,0.10765349032800672,0.11302172534699845,0.10933557611438183,0.11349279375382562,0.022708158116063918,0.023993935381016723,0.010513036164844407,0.010025221684157103,3.3763944420372662,2.376576957056512,0.01,0.02,1,1,0
44,MALE,0.21024414199043473,0.1671752368465537,439.3937631764268,0,-1,COMIC,4.9,157,105946.0185793075,13754.319926566364,0.19697876159138497,0.21572637960527066,0.11217469338917141,0.11533977559014198,0.008525276697577027,0.0077628227692860844,0.03081064911755908,0.03219405255098422,3.8252313231999002,2.8254261177678233,0.01,0.01,1,1,0
15,UNKNOWN,0.1823430983522596,0.05780211414302565,873.1705012079061,0,-1,MOVIE,4.3,110,876498.2477502297,110174.2761896125,0.14331668691231386,0.14934963270088497,0.0794979079497908,0.07423620103820132,0.024542223421964278,0.024477009395809216,0.037544427947991184,0.037992487262454626,4.647920614581567,3.647969458362972,0.02,0.01,1,1,0
24,MALE,0.187244342963998,0.15771890583243017,1130.3067905327496,0,-1,MOVIE,4.1,95,47288.91666312989,5811.864731946866,0.05443441317047265,0.05591502451026755,0.04779607010090282,0.05127989309830187,0.02734997344662772,0.024926865339380735,0.013011152416356878,0.01323377376995977,3.8769679674325848,2.877371345869774,0.02,0.03,1,1,0
37,MALE,0.2622568049152593,0.115155467633457,445.13437949163426,199000,7,MOVIE,3,145,232356.19130484946,60647.25575385676,0.0527404682933237,0.05739653199477556,0.13694131555613936,0.1330084881158303,0.005648418771140521,0.005823354241984441,0.021936882204196907,0.02399643369170197,4.483615821121274,3.4837298990000236,0.02,0.02,1,1,1
17,UNKNOWN,0.23760886410917942,0.09873830677586959,801.1539629984281,499000,-1,COMIC,4.2,23,2721.62313458478,507.4163137112167,0.10784313725490197,0.11033777866551944,0.0392156862745098,0.03571212664968214,0.02287581699346405,0.022510301253775084,0.016339869281045753,0.015484392873183577,2.4871383754771865,1.4913616938342726,0.01,0.02,1,0,0
24,UNKNOWN,0.14163694840965574,0.1529739610636278,288.24947335057857,499000,-1,MOVIE,3.9,116,610020.518222265,99477.64216607089,0.07056302456695324,0.06885664799462529,0.1253348299701523,0.11505250789856171,0.005663409780861757,0.0058956148852527925,0.020663792443684787,0.021434250474373157,4.593286067020458,3.593286067020457,0.01,0.01,0,1,0
28,MALE,0.0923840208449493,0.09836809462665608,831.2913978618012,99000,-1,MOVIE,3.4,10,21987.7381260732,3510.380152813995,0.08085262771040058,0.07917994106032769,0.09298052186696068,0.10121127721753348,0.013230429988974642,0.013141863524926727,0.012127894156560088,0.01117011745355611,3.434888120867316,2.436162647040756,0.02,0.02,0,1,0
35,FEMALE,0.10938142577240738,0.19694501622450405,217.70974277525747,99000,-1,COMIC,4.9,157,105946.0185793075,13754.319926566364,0.19697876159138497,0.21572637960527066,0.11217469338917141,0.11533977559014198,0.008525276697577027,0.0077628227692860844,0.03081064911755908,0.03219405255098422,3.8252313231999002,2.8254261177678233,0.01,0.01,0,1,0
16,FEMALE,0.06199161574326549,0.1472804907220138,229.02372884442525,0,-1,COMIC,3.2,122,308487.7095264128,58020.05794030672,0.06591213281048207,0.0691812302741837,0.10388146617512387,0.11104037870624804,0.02197853805151807,0.022129529590447557,0.04038791180407166,0.039033346606523175,4.629287245395218,3.629307640073749,0.01,0.02,0,1,1
33,MALE,0.2271208557608601,0.15413995993130045,791.7080801808532,499000,-1,MOVIE,3.6,32,259186.28048453075,14257.954949553561,0.22020515091137186,0.23118154471871813,0.04398199394878607,0.04757780209291711,0.013504538410449414,0.013799236535095148,0.009372002066268172,0.008843373293043218,4.132003392986632,3.1322596895310446,0.02,0.02,0,1,0
16,MALE,0.24042488535119438,0.07426146654482547,111.74182755188588,0,15,COMIC,3.1,59,255938.39749151526,41227.99894563791,0.211037527593819,0.19967326895875945,0.036488767692507466,0.03463454280739101,0.019477989871445268,0.017752755568371237,0.02895727827554863,0.031213024062058697,4.585528406492027,3.585573518622731,0.02,0.01,1,0,0
37,MALE,0.2622568049152593,0.115155467633457,445.13437949163426,199000,7,MOVIE,4.1,95,47288.91666312989,5811.864731946866,0.05443441317047265,0.05591502451026755,0.04779607010090282,0.05127989309830187,0.02734997344662772,0.024926865339380735,0.013011152416356878,0.01323377376995977,3.8769679674325848,2.877371345869774,0.02,0.03,1,1,0
15,MALE,0.1836268758516671,0.08190684976907854,261.95135867979025,0,-1,MOVIE,4.3,162,367598.58640417835,51250.61741334578,0.09420006771362346,0.09254848066012512,0.11823840404198245,0.10806501474202142,0.017735760606297366,0.018487066369441318,0.010834179753626586,0.011406476328918285,4.584308604274195,3.584331224367531,0.02,0.02,0,1,0
22,UNKNOWN,0.0923057256848193,0.165757584971049,788.6550161878022,0,-1,MOVIE,4.1,70,12733.257610743758,1810.1755943008288,0.08695652173913043,0.09472489983882505,0.1331103678929766,0.14298699566345469,0.0274247491638796,0.025419249656191256,0.033444816053511704,0.0312558039058816,3.1749315935284423,2.1760912590556813,0.01,0.03,0,1,0
33,MALE,0.2271208557608601,0.15413995993130045,791.7080801808532,499000,-1,MOVIE,4.1,65,170753.930628596,70775.44936858081,0.17770442610652662,0.16633721138616375,0.03351837959489872,0.03319515541869742,0.008492123030757689,0.008975491645406779,0.009392348087021756,0.00883151273323868,4.52278318998285,3.52283531366053,0.02,0.01,1,1,1
17,UNKNOWN,0.23760886410917942,0.09873830677586959,801.1539629984281,499000,-1,MOVIE,5,29,184278.1430972118,18248.709111788863,0.21714662563200704,0.210791812248524,0.08507364255880413,0.08489373791081457,0.0127060892503847,0.012091386914691214,0.02387337876456364,0.023993038781622678,4.356905034810079,3.3569814009931314,0.02,0.01,0,1,0
28,MALE,0.0923840208449493,0.09836809462665608,831.2913978618012,99000,-1,COMIC,4.6,172,446279.5265412873,22526.341145105293,0.2201473484572179,0.21072147474260794,0.06783864614486833,0.06798517738952797,0.011087606681741921,0.010395655040131405,0.03920781968050186,0.03992350956925475,4.4380516115621225,3.438067450453494,0.02,0.03,0,1,0
21,FEMALE,0.24066179752926586,0.12546539367878834,573.6217973109381,0,19,COMIC,4.7,128,235788.98481674065,32050.586072031303,0.14512432680187923,0.15898690681274952,0.06010083648447347,0.06377638868638055,0.008479431648905696,0.008151271218141787,0.01896413429586341,0.02072632383469528,4.241919853150198,3.2420442393695508,0.02,0.01,0,1,0
42,FEMALE,0.08608057442878671,0.06831898197883013,711.6410058348249,499000,-1,COMIC,3.4,124,813832.8282423778,28876.841365498865,0.09879791335903833,0.09020505276217201,0.1298933998639147,0.12103681464420626,0.022091177137672943,0.020521828505237438,0.02479020185983216,0.02576124949750481,4.6443499488956554,3.6444385894678386,0.02,0.02,0,1,1
22,UNKNOWN,0.27697157294752156,0.15075566143553323,944.07434340849,0,38,MOVIE,3.4,34,834634.5815822559,118985.81229624001,0.08731469808285876,0.08673844784322642,0.1253966873886015,0.11476334679486919,0.013280876407425118,0.01278087176949168,0.012998304568969265,0.012880851289441015,4.662823914944352,3.6628522332647964,0.01,0.03,1,1,0
44,MALE,0.27951004074284785,0.1500026460747461,878.2522494744304,0,-1,MOVIE,4,160,405959.81165832316,31145.064122654498,0.14643167362492646,0.14175694432520544,0.10902518983440276,0.11393550237962499,0.003978817002437726,0.004138049915736341,0.025582112135391858,0.024056460035919724,4.552546547955661,3.5525465479556604,0.02,0.03,0,1,0
18,UNKNOWN,0.14632724780172723,0.13957241104172396,1194.618174096207,0,-1,COMIC,3.1,159,567498.3943056822,99342.60396363304,0.1479577582835112,0.14258190524935485,0.07191149354640443,0.07452088524785813,0.013018941722076325,0.012945759094575198,0.03651449963681064,0.03414638720342264,4.553822366753852,3.5538830266438746,0.01,0.03,0,1,1
36,FEMALE,0.08561490070008852,0.10044906926932018,700.941853096915,0,-1,MOVIE,3.2,70,229199.15583274208,66006.85493563613,0.08230980098971127,0.08197191661235256,0.026629641496671293,0.027404007043610987,0.013492826373313397,0.013815562822443533,0.039802057745024745,0.042361888372805113,4.448551739201578,3.448551739201578,0.02,0.01,0,1,0
24,MALE,0.1659152240462552,0.06514626497809875,643.5971691552163,0,-1,MOVIE,4.4,154,438145.9575668437,60420.96824630741,0.11014499620924943,0.10063744678455057,0.13859931766489764,0.13857339683089717,0.018787907505686124,0.017603597526576333,0.03859457922668688,0.03994874852113346,4.625405063132223,3.625415352154408,0.02,0.02,0,1,0
16,FEMALE,0.06199161574326549,0.1472804907220138,229.02372884442525,0,-1,COMIC,3.2,122,308487.7095264128,58020.05794030672,0.06591213281048207,0.0691812302741837,0.10388146617512387,0.11104037870624804,0.02197853805151807,0.022129529590447557,0.04038791180407166,0.039033346606523175,4.629287245395218,3.629307640073749,0.01,0.02,0,1,0
19,MALE,0.20133966015578336,0.09377500033566187,288.08273400660835,99000,-1,MOVIE,3.4,75,263347.2053225891,29056.05959387863,0.116378144441439,0.1267465538747623,0.139707871246957,0.14493773513989736,0.026710846632404653,0.026362232305196628,0.047606167162564245,0.047940032057535366,4.169938808941815,3.1699681739968923,0.01,0.81,0,1,0
